pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-24 16:19:28,2019-03-24 16:27:01,3,0.9,6.5,1.0,0.0,10.8,yellow,credit card,Midtown North,Lenox Hill West,Manhattan,Manhattan
2019-03-05 19:50:23,2019-03-05 20:19:31,6,8.37,28.0,3.81,5.76,41.87,yellow,credit card,SoHo,Midwood,Manhattan,Brooklyn
2019-03-14 17:33:46,2019-03-14 17:41:50,5,1.7,8.0,0.0,0.0,12.3,yellow,cash,Two Bridges/Seward Park,Gramercy,Manhattan,Manhattan
2019-03-03 01:38:40,2019-03-03 01:49:06,5,2.07,9.5,2.66,0.0,15.96,yellow,credit card,SoHo,Kips Bay,Manhattan,Manhattan
2019-03-24 12:24:59,2019-03-24 12:33:26,1,1.72,8.0,3.39,0.0,14.69,yellow,credit card,Lenox Hill East,Midtown East,Manhattan,Manhattan
2019-03-04 17:17:37,2019-03-04 17:31:42,1,1.96,10.5,0.0,0.0,14.8,yellow,credit card,Midtown South,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-19 15:04:40,2019-03-19 15:06:15,1,0.4,3.5,1.35,0.0,8.15,yellow,credit card,,Upper East Side South,,Manhattan
2019-03-29 14:08:30,2019-03-29 14:13:20,1,0.81,5.5,0.0,0.0,8.8,yellow,cash,East Chelsea,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-26 14:26:40,2019-03-26 14:41:31,2,1.85,10.5,0.0,0.0,13.8,yellow,cash,East Village,Financial District South,Manhattan,Manhattan
2019-03-07 15:10:00,2019-03-07 15:17:50,1,1.18,7.0,3.09,0.0,13.39,yellow,credit card,Greenwich Village South,Union Sq,Manhattan,Manhattan
2019-03-22 08:18:14,2019-03-22 08:35:44,5,1.41,11.5,2.96,0.0,17.76,yellow,credit card,Midtown South,East Chelsea,Manhattan,Manhattan
2019-03-29 23:02:19,2019-03-29 23:36:01,1,4.7,22.5,0.0,0.0,26.3,yellow,cash,Lincoln Square West,Lower East Side,Manhattan,Manhattan
2019-03-25 06:31:26,2019-03-25 07:09:53,1,14.74,41.53,0.0,5.76,48.09,yellow,credit card,Soundview/Castle Hill,Financial District South,Bronx,Manhattan
2019-03-23 16:19:54,2019-03-23 16:22:52,1,0.73,4.5,1.95,0.0,9.75,yellow,credit card,Hudson Sq,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-15 17:33:10,2019-03-15 17:48:38,1,1.66,11.0,0.0,0.0,15.3,yellow,cash,Lincoln Square East,Midtown East,Manhattan,Manhattan
2019-03-17 21:50:08,2019-03-17 21:53:53,1,0.41,4.5,1.66,0.0,9.96,yellow,credit card,West Village,Greenwich Village North,Manhattan,Manhattan
2019-03-05 13:20:19,2019-03-05 13:36:33,2,1.26,10.5,1.38,0.0,15.18,yellow,credit card,Upper East Side North,Lenox Hill West,Manhattan,Manhattan
2019-03-04 06:47:08,2019-03-04 06:49:48,2,0.82,4.5,1.56,0.0,9.36,yellow,credit card,Upper East Side South,Midtown East,Manhattan,Manhattan
2019-03-12 19:21:21,2019-03-12 19:31:36,2,1.74,9.0,2.16,0.0,12.96,yellow,credit card,Bloomingdale,Central Harlem North,Manhattan,Manhattan
2019-03-06 14:20:54,2019-03-06 14:26:36,2,1.23,6.0,1.86,0.0,11.16,yellow,credit card,Upper East Side South,Upper West Side North,Manhattan,Manhattan
2019-03-09 13:19:46,2019-03-09 13:29:10,5,0.96,7.5,0.0,0.0,10.8,yellow,cash,East Chelsea,Clinton East,Manhattan,Manhattan
2019-03-15 17:16:35,2019-03-15 17:25:01,1,1.3,7.5,0.0,0.0,11.8,yellow,,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-12 19:52:36,2019-03-12 19:52:55,3,0.0,120.0,33.2,12.5,166.0,yellow,credit card,,,,
2019-03-25 00:02:17,2019-03-25 00:25:26,1,7.8,25.5,6.0,0.0,35.3,yellow,credit card,Greenwich Village South,Ridgewood,Manhattan,Queens
2019-03-05 09:59:42,2019-03-05 10:00:34,1,0.31,3.0,1.0,0.0,7.3,yellow,credit card,Upper West Side South,Upper West Side South,Manhattan,Manhattan
2019-03-08 00:09:21,2019-03-08 00:29:04,1,4.3,17.0,3.0,0.0,23.8,yellow,credit card,East Chelsea,Brooklyn Heights,Manhattan,Brooklyn
2019-03-14 13:31:59,2019-03-14 13:51:33,1,1.3,12.5,3.16,0.0,18.96,yellow,credit card,Midtown North,Midtown South,Manhattan,Manhattan
2019-03-24 20:39:39,2019-03-24 20:59:44,3,2.35,14.0,3.56,0.0,21.36,yellow,credit card,East Chelsea,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-30 10:37:45,2019-03-30 10:53:13,1,2.11,11.5,4.44,0.0,19.24,yellow,credit card,Stuy Town/Peter Cooper Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-21 21:45:26,2019-03-21 21:50:08,1,0.76,5.0,1.32,0.0,10.12,yellow,credit card,Greenwich Village North,Gramercy,Manhattan,Manhattan
2019-03-14 15:30:55,2019-03-14 15:35:27,5,0.5,5.0,2.49,0.0,10.79,yellow,credit card,Upper West Side South,Lincoln Square West,Manhattan,Manhattan
2019-03-24 12:11:02,2019-03-24 12:12:54,1,0.34,3.5,0.0,0.0,6.8,yellow,cash,Lenox Hill West,Lenox Hill West,Manhattan,Manhattan
2019-03-02 20:23:12,2019-03-02 20:27:35,1,0.9,5.5,0.0,0.0,9.3,yellow,cash,West Village,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-01 14:47:03,2019-03-01 15:13:19,1,3.88,18.5,0.0,0.0,21.8,yellow,cash,World Trade Center,Clinton East,Manhattan,Manhattan
2019-03-08 00:06:51,2019-03-08 00:09:31,2,0.48,4.0,0.0,0.0,7.8,yellow,cash,East Village,Greenwich Village North,Manhattan,Manhattan
2019-03-28 11:30:22,2019-03-28 11:40:46,2,0.85,7.5,2.16,0.0,12.96,yellow,credit card,Midtown Center,Garment District,Manhattan,Manhattan
2019-03-05 23:57:47,2019-03-06 00:06:22,1,1.52,7.5,2.26,0.0,13.56,yellow,credit card,East Village,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-12 22:15:40,2019-03-12 22:41:24,5,8.04,27.0,6.16,0.0,36.96,yellow,credit card,Greenwich Village South,Central Harlem,Manhattan,Manhattan
2019-03-07 14:27:58,2019-03-07 14:45:49,1,2.25,13.0,0.0,0.0,13.8,yellow,cash,Sunnyside,Elmhurst,Queens,Queens
2019-03-19 18:22:18,2019-03-19 18:37:55,1,1.9,11.0,1.5,0.0,16.8,yellow,credit card,Penn Station/Madison Sq West,Lincoln Square East,Manhattan,Manhattan
2019-03-04 10:03:02,2019-03-04 10:16:43,1,1.8,10.5,2.76,0.0,16.56,yellow,credit card,Midtown South,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-04 13:07:08,2019-03-04 13:12:17,0,0.5,5.0,1.25,0.0,9.55,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-05 18:01:11,2019-03-05 18:10:47,2,0.9,7.5,2.95,0.0,14.75,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
2019-03-14 16:03:32,2019-03-14 16:24:29,1,1.6,13.5,3.56,0.0,21.36,yellow,credit card,Union Sq,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-30 21:50:51,2019-03-30 21:51:40,2,0.3,3.0,2.0,0.0,8.8,yellow,credit card,Lenox Hill East,Yorkville West,Manhattan,Manhattan
2019-03-13 10:42:22,2019-03-13 10:53:20,2,0.82,8.0,2.26,0.0,13.56,yellow,credit card,Sutton Place/Turtle Bay North,Midtown East,Manhattan,Manhattan
2019-03-19 19:21:13,2019-03-19 19:40:01,1,5.21,19.5,4.76,0.0,28.56,yellow,credit card,Gramercy,Yorkville West,Manhattan,Manhattan
2019-03-05 14:04:59,2019-03-05 14:33:05,1,2.78,18.0,0.0,0.0,21.3,yellow,cash,Lenox Hill East,Clinton East,Manhattan,Manhattan
2019-03-21 11:47:07,2019-03-21 12:00:06,2,0.88,9.0,3.08,0.0,15.38,yellow,credit card,Midtown North,Lincoln Square East,Manhattan,Manhattan
2019-03-19 20:04:44,2019-03-19 20:18:55,1,2.27,11.0,2.96,0.0,17.76,yellow,credit card,Midtown South,Lenox Hill West,Manhattan,Manhattan
2019-03-11 14:47:42,2019-03-11 15:00:34,1,0.9,9.0,1.0,0.0,13.3,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-16 17:54:48,2019-03-16 18:30:32,1,6.34,27.5,6.0,0.0,36.8,yellow,credit card,Penn Station/Madison Sq West,East Williamsburg,Manhattan,Brooklyn
2019-03-29 08:35:09,2019-03-29 08:44:52,1,1.2,8.0,1.5,0.0,12.8,yellow,credit card,Lincoln Square East,Midtown North,Manhattan,Manhattan
2019-03-08 10:24:07,2019-03-08 10:31:43,1,1.23,7.0,2.06,0.0,12.36,yellow,credit card,West Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-02 14:55:02,2019-03-02 15:02:32,1,0.43,6.0,1.86,0.0,11.16,yellow,credit card,Penn Station/Madison Sq West,Flatiron,Manhattan,Manhattan
2019-03-20 13:17:32,2019-03-20 13:27:23,1,1.18,8.0,0.0,0.0,11.3,yellow,cash,Gramercy,Greenwich Village South,Manhattan,Manhattan
2019-03-20 17:22:19,2019-03-20 17:30:32,1,0.86,6.5,2.16,0.0,12.96,yellow,credit card,East Village,Greenwich Village North,Manhattan,Manhattan
2019-03-10 11:53:53,2019-03-10 12:01:39,0,1.0,6.5,0.0,0.0,9.8,yellow,cash,Times Sq/Theatre District,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-23 03:12:19,2019-03-23 03:18:48,1,1.5,7.0,1.62,0.0,12.42,yellow,credit card,West Village,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-15 18:55:51,2019-03-15 19:06:35,1,2.26,9.5,2.76,0.0,16.56,yellow,credit card,Garment District,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-13 12:15:18,2019-03-13 12:38:20,1,2.76,16.0,3.86,0.0,23.16,yellow,credit card,Flatiron,Upper East Side South,Manhattan,Manhattan
2019-03-01 00:29:22,2019-03-01 00:32:48,4,0.74,4.5,1.0,0.0,9.3,yellow,credit card,Meatpacking/West Village West,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-30 14:13:42,2019-03-30 14:19:13,2,0.9,6.0,0.0,0.0,9.3,yellow,cash,Midtown North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-22 14:11:52,2019-03-22 14:19:38,1,1.31,7.0,2.06,0.0,12.36,yellow,credit card,Midtown South,Greenwich Village North,Manhattan,Manhattan
2019-03-20 13:03:59,2019-03-20 13:20:35,1,2.3,12.5,3.15,0.0,18.95,yellow,credit card,West Chelsea/Hudson Yards,Lincoln Square East,Manhattan,Manhattan
2019-03-03 10:03:38,2019-03-03 10:21:28,1,9.8,28.0,0.0,0.0,28.8,yellow,credit card,Central Harlem,Williamsbridge/Olinville,Manhattan,Bronx
2019-03-30 00:33:57,2019-03-30 00:41:35,6,1.75,8.0,1.2,0.0,13.0,yellow,credit card,Midtown North,Lenox Hill East,Manhattan,Manhattan
2019-03-20 09:31:34,2019-03-20 09:48:38,1,1.63,12.0,3.82,0.0,19.12,yellow,credit card,Lincoln Square West,Upper East Side South,Manhattan,Manhattan
2019-03-09 18:05:57,2019-03-09 18:40:11,1,4.63,23.0,5.26,0.0,31.56,yellow,credit card,Upper West Side North,Union Sq,Manhattan,Manhattan
2019-03-29 08:50:54,2019-03-29 08:57:42,1,1.09,6.0,1.2,0.0,10.5,yellow,credit card,Greenwich Village North,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-08 04:50:48,2019-03-08 04:51:07,1,0.0,2.5,0.0,0.0,6.3,yellow,cash,Lenox Hill East,Lenox Hill East,Manhattan,Manhattan
2019-03-09 22:45:46,2019-03-09 22:46:50,1,0.4,3.5,0.0,0.0,7.3,yellow,cash,,Lincoln Square East,,Manhattan
2019-03-06 15:07:11,2019-03-06 15:11:29,1,0.48,4.5,1.56,0.0,9.36,yellow,credit card,Yorkville East,Yorkville East,Manhattan,Manhattan
2019-03-12 12:07:21,2019-03-12 12:18:08,1,1.8,9.5,0.0,0.0,10.3,yellow,cash,Washington Heights South,University Heights/Morris Heights,Manhattan,Bronx
2019-03-04 23:39:52,2019-03-04 23:50:06,1,2.68,10.5,2.86,0.0,17.16,yellow,credit card,Greenwich Village North,Midtown North,Manhattan,Manhattan
2019-03-01 02:51:42,2019-03-01 03:08:25,1,5.0,17.5,4.25,0.0,25.55,yellow,credit card,West Village,Upper West Side South,Manhattan,Manhattan
2019-03-21 08:29:48,2019-03-21 09:15:43,2,17.13,52.0,12.21,5.76,73.27,yellow,credit card,Midtown South,JFK Airport,Manhattan,Queens
2019-03-26 15:08:40,2019-03-26 15:14:03,4,0.55,5.5,0.0,0.0,8.8,yellow,cash,Midtown North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-05 20:54:43,2019-03-05 20:59:44,1,1.1,5.5,2.75,0.0,12.05,yellow,credit card,Murray Hill,Midtown East,Manhattan,Manhattan
2019-03-06 17:29:47,2019-03-06 17:40:24,1,0.91,8.0,2.46,0.0,14.76,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
2019-03-27 20:21:50,2019-03-27 20:32:32,2,2.05,9.0,2.56,0.0,15.36,yellow,credit card,West Village,Financial District North,Manhattan,Manhattan
2019-03-18 17:54:03,2019-03-18 17:57:34,1,0.71,4.5,1.11,0.0,9.91,yellow,credit card,West Village,SoHo,Manhattan,Manhattan
2019-03-01 16:04:51,2019-03-01 16:16:59,1,2.0,10.0,0.0,0.0,14.3,yellow,cash,Upper East Side North,East Harlem North,Manhattan,Manhattan
2019-03-05 07:31:15,2019-03-05 07:47:00,1,6.03,19.0,4.46,0.0,26.76,yellow,credit card,Lenox Hill West,Financial District North,Manhattan,Manhattan
2019-03-11 20:48:45,2019-03-11 21:04:19,1,3.15,13.0,3.36,0.0,20.16,yellow,credit card,East Village,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-06 23:07:04,2019-03-06 23:24:10,1,6.4,19.5,0.0,5.76,26.56,yellow,cash,LaGuardia Airport,Central Harlem North,Queens,Manhattan
2019-03-27 15:02:00,2019-03-27 15:31:19,1,3.79,20.0,0.0,0.0,23.3,yellow,cash,East Chelsea,Manhattan Valley,Manhattan,Manhattan
2019-03-08 23:36:13,2019-03-08 23:59:22,1,3.6,16.5,2.0,0.0,22.3,yellow,credit card,Upper West Side South,Union Sq,Manhattan,Manhattan
2019-03-25 22:24:47,2019-03-25 22:29:33,5,0.69,5.0,0.0,0.0,8.8,yellow,cash,Flatiron,Greenwich Village North,Manhattan,Manhattan
2019-03-29 21:08:42,2019-03-29 21:11:13,2,0.26,4.0,2.34,0.0,10.14,yellow,credit card,Upper West Side South,Upper West Side South,Manhattan,Manhattan
2019-03-31 14:38:27,2019-03-31 14:57:02,1,3.35,14.0,0.0,0.0,17.3,yellow,cash,Penn Station/Madison Sq West,Financial District North,Manhattan,Manhattan
2019-03-23 21:48:43,2019-03-23 21:58:19,1,1.4,8.0,2.95,0.0,14.75,yellow,credit card,Midtown South,Midtown Center,Manhattan,Manhattan
2019-03-22 11:18:05,2019-03-22 11:27:31,1,1.43,8.0,0.0,0.0,11.3,yellow,cash,Midtown South,Kips Bay,Manhattan,Manhattan
2019-03-10 08:17:28,2019-03-10 08:21:07,1,0.64,4.5,0.0,0.0,7.8,yellow,cash,Upper West Side North,Upper West Side South,Manhattan,Manhattan
2019-03-13 11:12:11,2019-03-13 11:47:17,1,7.0,28.5,6.35,0.0,38.15,yellow,credit card,Brooklyn Heights,Midtown East,Brooklyn,Manhattan
2019-03-22 07:28:03,2019-03-22 07:34:01,0,1.5,6.5,2.94,0.0,12.74,yellow,credit card,Union Sq,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-06 11:44:21,2019-03-06 12:03:05,1,1.94,13.0,4.08,0.0,20.38,yellow,credit card,Upper East Side North,Midtown Center,Manhattan,Manhattan
2019-03-06 14:49:20,2019-03-06 15:00:14,1,1.15,8.5,2.36,0.0,14.16,yellow,credit card,Upper East Side South,Midtown East,Manhattan,Manhattan
2019-03-07 13:00:42,2019-03-07 13:26:42,2,3.21,17.5,4.16,0.0,24.96,yellow,credit card,Times Sq/Theatre District,Yorkville West,Manhattan,Manhattan
2019-03-04 09:03:11,2019-03-04 09:20:35,1,3.7,15.0,0.0,0.0,18.3,yellow,cash,Astoria,UN/Turtle Bay South,Queens,Manhattan
2019-03-12 22:10:39,2019-03-12 22:19:06,1,1.33,7.5,2.26,0.0,13.56,yellow,credit card,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-14 19:27:03,2019-03-14 19:30:46,1,1.0,5.0,1.85,0.0,11.15,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-06 22:02:51,2019-03-06 22:12:40,1,1.6,9.0,2.55,0.0,15.35,yellow,credit card,Clinton East,Upper West Side North,Manhattan,Manhattan
2019-03-01 06:44:12,2019-03-01 06:51:23,1,1.26,6.5,0.0,0.0,7.3,yellow,cash,Sunnyside,Astoria,Queens,Queens
2019-03-02 16:26:56,2019-03-02 16:31:23,1,0.6,5.0,1.65,0.0,9.95,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
2019-03-17 21:21:53,2019-03-17 21:27:29,1,0.76,6.0,1.96,0.0,11.76,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
2019-03-07 23:42:53,2019-03-07 23:53:04,1,1.81,9.0,0.0,0.0,12.8,yellow,cash,Lincoln Square East,Upper East Side South,Manhattan,Manhattan
2019-03-01 19:00:49,2019-03-01 19:11:37,3,1.73,9.0,2.66,0.0,15.96,yellow,credit card,East Village,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-07 14:44:13,2019-03-07 15:13:12,1,3.04,19.0,4.46,0.0,26.76,yellow,credit card,Manhattan Valley,Midtown Center,Manhattan,Manhattan
2019-03-30 00:02:40,2019-03-30 00:11:25,5,0.95,7.5,2.26,0.0,13.56,yellow,credit card,Midtown South,Kips Bay,Manhattan,Manhattan
2019-03-30 19:01:35,2019-03-30 19:15:02,1,1.31,9.0,0.0,0.0,12.3,yellow,cash,Midtown North,Midtown South,Manhattan,Manhattan
2019-03-21 17:39:50,2019-03-21 18:12:54,2,1.74,17.0,4.26,0.0,25.56,yellow,credit card,Midtown East,,Manhattan,
2019-03-03 01:24:45,2019-03-03 01:29:32,1,0.8,5.0,1.75,0.0,10.55,yellow,credit card,,West Chelsea/Hudson Yards,,Manhattan
2019-03-08 12:36:26,2019-03-08 12:45:12,1,1.3,7.5,1.2,0.0,12.0,yellow,credit card,West Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-26 17:51:56,2019-03-26 18:04:02,1,1.9,10.0,3.55,0.0,17.85,yellow,credit card,Midtown East,Upper East Side North,Manhattan,Manhattan
2019-03-16 23:59:34,2019-03-17 00:19:39,1,3.8,16.5,1.5,0.0,21.8,yellow,credit card,Lower East Side,Bushwick South,Manhattan,Brooklyn
2019-03-14 00:09:16,2019-03-14 00:14:32,1,0.67,5.0,1.76,0.0,10.56,yellow,credit card,Times Sq/Theatre District,Garment District,Manhattan,Manhattan
2019-03-09 09:22:33,2019-03-09 09:35:41,6,5.26,17.5,0.0,0.0,20.8,yellow,cash,Midtown South,Financial District South,Manhattan,Manhattan
2019-03-14 14:10:31,2019-03-14 14:29:43,1,1.53,12.5,0.0,0.0,15.8,yellow,cash,Upper West Side South,Midtown Center,Manhattan,Manhattan
2019-03-31 11:04:13,2019-03-31 11:29:35,1,10.97,33.0,10.52,5.76,52.58,yellow,credit card,Upper East Side South,LaGuardia Airport,Manhattan,Queens
2019-03-05 20:33:14,2019-03-05 20:56:57,1,7.43,24.5,5.66,0.0,33.96,yellow,credit card,TriBeCa/Civic Center,East Harlem South,Manhattan,Manhattan
2019-03-23 18:40:06,2019-03-23 18:52:52,1,1.55,9.5,2.56,0.0,15.36,yellow,credit card,East Village,East Chelsea,Manhattan,Manhattan
2019-03-13 09:43:59,2019-03-13 10:00:02,2,2.16,12.5,3.16,0.0,18.96,yellow,credit card,Lincoln Square West,Central Park,Manhattan,Manhattan
2019-03-08 20:53:27,2019-03-08 20:59:44,2,1.0,6.0,1.5,0.0,11.3,yellow,credit card,Union Sq,East Chelsea,Manhattan,Manhattan
2019-03-06 06:36:47,2019-03-06 06:40:19,1,0.96,5.0,0.0,0.0,8.3,yellow,cash,Murray Hill,Midtown East,Manhattan,Manhattan
2019-03-06 16:30:34,2019-03-06 16:34:40,1,0.3,4.5,0.0,0.0,8.8,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-04 20:58:17,2019-03-04 21:09:14,6,2.6,11.0,2.86,0.0,17.16,yellow,credit card,Times Sq/Theatre District,Upper West Side North,Manhattan,Manhattan
2019-03-19 23:06:51,2019-03-19 23:38:27,1,18.86,52.0,10.0,5.76,71.06,yellow,credit card,JFK Airport,West Village,Queens,Manhattan
2019-03-15 14:09:58,2019-03-15 14:28:28,4,2.57,13.5,0.0,0.0,16.8,yellow,cash,Clinton East,Greenwich Village North,Manhattan,Manhattan
2019-03-29 09:28:46,2019-03-29 09:50:15,5,2.28,14.0,2.0,0.0,19.3,yellow,credit card,Upper West Side South,Clinton East,Manhattan,Manhattan
2019-03-26 22:36:11,2019-03-26 22:53:38,2,4.4,16.5,4.06,0.0,24.36,yellow,credit card,Midtown Center,East Village,Manhattan,Manhattan
2019-03-27 10:49:41,2019-03-27 11:22:33,4,10.28,32.5,8.31,5.76,49.87,yellow,credit card,LaGuardia Airport,Midtown Center,Queens,Manhattan
2019-03-29 17:07:27,2019-03-29 17:20:41,2,1.3,9.5,2.75,0.0,16.55,yellow,credit card,Midtown Center,Clinton East,Manhattan,Manhattan
2019-03-13 12:11:35,2019-03-13 12:24:33,2,1.9,10.0,2.0,0.0,15.3,yellow,credit card,Manhattan Valley,Upper East Side North,Manhattan,Manhattan
2019-03-06 20:25:17,2019-03-06 20:36:54,1,1.75,9.5,2.66,0.0,15.96,yellow,credit card,Midtown East,Gramercy,Manhattan,Manhattan
2019-03-18 14:53:39,2019-03-18 15:14:37,5,2.57,13.5,0.0,0.0,16.8,yellow,cash,Lenox Hill East,Upper West Side South,Manhattan,Manhattan
2019-03-08 19:42:21,2019-03-08 20:05:35,1,4.5,18.0,0.0,0.0,22.3,yellow,cash,Midtown East,Upper West Side North,Manhattan,Manhattan
2019-03-29 00:20:16,2019-03-29 00:24:06,1,0.43,4.5,1.66,0.0,9.96,yellow,credit card,Hudson Sq,SoHo,Manhattan,Manhattan
2019-03-14 07:49:10,2019-03-14 08:03:06,1,1.9,10.5,2.0,0.0,15.8,yellow,credit card,East Harlem South,Lenox Hill West,Manhattan,Manhattan
2019-03-14 00:09:17,2019-03-14 00:09:21,1,0.03,2.5,0.0,0.0,3.8,yellow,cash,Upper East Side South,,Manhattan,
2019-03-24 11:23:28,2019-03-24 11:28:51,1,0.9,5.5,1.76,0.0,10.56,yellow,credit card,Flatiron,Midtown South,Manhattan,Manhattan
2019-03-05 22:19:04,2019-03-05 22:25:14,2,0.92,6.0,0.0,0.0,9.8,yellow,cash,Lincoln Square East,Midtown North,Manhattan,Manhattan
2019-03-05 09:52:36,2019-03-05 10:03:47,1,1.32,8.5,0.0,0.0,11.8,yellow,cash,Greenwich Village North,Murray Hill,Manhattan,Manhattan
2019-03-21 10:02:10,2019-03-21 10:13:28,1,1.5,9.0,2.46,0.0,14.76,yellow,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-23 22:09:03,2019-03-23 22:23:42,2,1.7,10.5,0.0,0.0,14.3,yellow,cash,Greenwich Village South,Flatiron,Manhattan,Manhattan
2019-03-30 12:34:41,2019-03-30 13:09:35,1,16.11,44.0,13.26,5.76,66.32,yellow,credit card,Battery Park City,LaGuardia Airport,Manhattan,Queens
2019-03-25 22:14:18,2019-03-25 22:26:38,1,2.59,10.5,1.0,0.0,15.3,yellow,credit card,Garment District,East Village,Manhattan,Manhattan
2019-03-11 06:46:52,2019-03-11 06:56:23,1,1.5,8.5,2.35,0.0,14.15,yellow,credit card,Clinton East,Murray Hill,Manhattan,Manhattan
2019-03-03 22:59:34,2019-03-03 23:00:39,2,0.44,3.5,1.46,0.0,8.76,yellow,credit card,Midtown South,Union Sq,Manhattan,Manhattan
2019-03-08 15:11:18,2019-03-08 15:22:50,1,0.66,7.5,0.0,0.0,10.8,yellow,cash,Penn Station/Madison Sq West,Garment District,Manhattan,Manhattan
2019-03-01 16:06:38,2019-03-01 16:19:31,2,1.7,10.0,0.0,0.0,14.3,yellow,cash,Murray Hill,Clinton West,Manhattan,Manhattan
2019-03-13 10:01:25,2019-03-13 10:09:13,1,1.42,7.5,1.2,0.0,12.0,yellow,credit card,Upper West Side South,Lincoln Square East,Manhattan,Manhattan
2019-03-14 18:05:49,2019-03-14 18:10:43,1,0.4,5.0,0.0,0.0,9.3,yellow,cash,Greenwich Village South,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-13 22:05:33,2019-03-13 22:17:47,1,2.64,11.0,3.7,0.0,18.5,yellow,credit card,Midtown North,Upper East Side North,Manhattan,Manhattan
2019-03-28 23:02:53,2019-03-28 23:15:00,2,2.09,10.0,3.45,0.0,17.25,yellow,credit card,Flatiron,Alphabet City,Manhattan,Manhattan
2019-03-20 21:17:21,2019-03-20 21:20:49,4,0.66,4.5,1.66,0.0,9.96,yellow,credit card,Lenox Hill East,Yorkville West,Manhattan,Manhattan
2019-03-22 18:48:22,2019-03-22 19:02:41,5,1.48,10.0,0.0,0.0,14.3,yellow,cash,Garment District,Midtown South,Manhattan,Manhattan
2019-03-10 19:25:47,2019-03-10 19:57:45,1,9.98,33.0,0.0,0.0,33.8,yellow,cash,JFK Airport,East New York,Queens,Brooklyn
2019-03-05 14:55:41,2019-03-05 15:01:57,1,0.87,6.0,1.86,0.0,11.16,yellow,credit card,East Village,Gramercy,Manhattan,Manhattan
2019-03-05 14:01:16,2019-03-05 14:15:19,1,2.0,10.5,3.45,0.0,17.25,yellow,credit card,Penn Station/Madison Sq West,Greenwich Village South,Manhattan,Manhattan
2019-03-26 19:40:05,2019-03-26 20:11:32,1,11.49,35.5,11.39,5.76,56.95,yellow,credit card,LaGuardia Airport,Midtown North,Queens,Manhattan
2019-03-22 15:16:17,2019-03-22 15:29:48,1,4.18,15.0,3.66,0.0,21.96,yellow,credit card,Lenox Hill East,Alphabet City,Manhattan,Manhattan
2019-03-09 02:06:34,2019-03-09 02:14:14,2,3.2,10.5,0.0,0.0,14.3,yellow,cash,UN/Turtle Bay South,East Harlem South,Manhattan,Manhattan
2019-03-27 10:58:53,2019-03-27 11:17:26,2,1.9,13.0,0.0,0.0,16.3,yellow,cash,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-08 18:25:53,2019-03-08 18:29:52,1,0.67,4.5,1.0,0.0,9.8,yellow,credit card,Midtown North,Midtown Center,Manhattan,Manhattan
